=== Résumé acquisition ===
Fréquence théorique (Hz),1344.00
Écart moyen (µs),750.19
Écart min (µs),745
Écart max (µs),755
Fréquence moyenne (Hz),1332.99
Fréquence min (Hz),1324.50
Fréquence max (Hz),1342.28

t(us),X(mg),Y(mg),Z(mg)
451960,-19.60,5.88,-871.22
452710,-25.48,7.84,-875.14
453460,-24.50,5.88,-874.16
454211,-27.44,1.96,-868.28
454962,-28.42,5.88,-864.36
455712,-26.46,3.92,-866.32
456462,-21.56,5.88,-865.34
457212,-20.58,5.88,-867.30
457962,-22.54,8.82,-876.12
458713,-26.46,5.88,-872.20
459463,-23.52,4.90,-867.30
460213,-23.52,3.92,-865.34
460963,-24.50,5.88,-862.40
461713,-23.52,2.94,-870.24
462464,-25.48,4.90,-862.40
463214,-24.50,4.90,-868.28
463964,-23.52,3.92,-878.08
464715,-24.50,0.98,-866.32
465465,-29.40,3.92,-874.16
466215,-24.50,5.88,-871.22
466966,-23.52,3.92,-878.08
467716,-25.48,7.84,-880.04
468467,-25.48,5.88,-875.14
469217,-20.58,5.88,-875.14
469967,-21.56,3.92,-871.22
470718,-24.50,6.86,-869.26
471468,-26.46,3.92,-875.14
472218,-22.54,6.86,-873.18
472968,-22.54,3.92,-875.14
473719,-20.58,5.88,-873.18
474469,-16.66,5.88,-871.22
475219,-23.52,8.82,-875.14
475969,-24.50,6.86,-875.14
476720,-20.58,9.80,-870.24
477470,-21.56,9.80,-873.18
478220,-19.60,2.94,-868.28
478970,-23.52,6.86,-862.40
479721,-20.58,7.84,-870.24
480471,-24.50,2.94,-872.20
481222,-27.44,4.90,-876.12
481972,-25.48,3.92,-870.24
482722,-30.38,4.90,-865.34
483472,-28.42,1.96,-863.38
484222,-22.54,3.92,-870.24
484972,-22.54,6.86,-872.20
485723,-17.64,8.82,-867.30
486473,-21.56,11.76,-867.30
487223,-24.50,6.86,-865.34
487974,-28.42,5.88,-874.16
488723,-27.44,4.90,-873.18
489473,-20.58,7.84,-868.28
490224,-21.56,8.82,-871.22
490974,-22.54,7.84,-871.22
491724,-22.54,6.86,-873.18
492474,-25.48,3.92,-872.20
493224,-23.52,0.98,-875.14
493974,-22.54,7.84,-873.18
494724,-28.42,8.82,-874.16
495474,-28.42,7.84,-871.22
496225,-25.48,4.90,-867.30
496975,-26.46,8.82,-866.32
497725,-22.54,6.86,-871.22
498475,-21.56,0.98,-879.06
499225,-21.56,2.94,-874.16
499975,-25.48,3.92,-870.24
500724,-24.50,1.96,-872.20
501475,-22.54,3.92,-868.28
502223,-22.54,1.96,-865.34
502974,-22.54,2.94,-867.30
503723,-26.46,6.86,-865.34
504472,-27.44,3.92,-865.34
505222,-27.44,1.96,-872.20
505971,-24.50,2.94,-872.20
506721,-28.42,0.98,-873.18
507471,-27.44,3.92,-874.16
508221,-23.52,1.96,-874.16
508971,-21.56,-0.98,-871.22
509720,-21.56,0.98,-865.34
510470,-25.48,1.96,-870.24
511219,-27.44,7.84,-872.20
