=== Résumé acquisition ===
Fréquence théorique (Hz),1344.00
Écart moyen (µs),750.47
Écart min (µs),746
Écart max (µs),757
Fréquence moyenne (Hz),1332.50
Fréquence min (Hz),1321.00
Fréquence max (Hz),1340.48

t(us),X(mg),Y(mg),Z(mg)
351956,-26.46,20.58,-874.16
352706,-28.42,20.58,-871.22
353457,-25.48,17.64,-871.22
354208,-27.44,17.64,-866.32
354958,-27.44,17.64,-865.34
355710,-30.38,15.68,-865.34
356461,-32.34,11.76,-866.32
357212,-33.32,14.70,-873.18
357963,-33.32,17.64,-874.16
358714,-32.34,14.70,-866.32
359465,-31.36,14.70,-871.22
360216,-30.38,19.60,-863.38
360967,-27.44,20.58,-858.48
361717,-29.40,16.66,-864.36
362468,-31.36,15.68,-869.26
363218,-32.34,15.68,-869.26
363969,-28.42,14.70,-868.28
364719,-25.48,13.72,-871.22
365469,-22.54,14.70,-866.32
366220,-26.46,13.72,-866.32
366970,-26.46,13.72,-862.40
367720,-30.38,14.70,-866.32
368470,-27.44,17.64,-868.28
369220,-28.42,16.66,-866.32
369970,-31.36,17.64,-863.38
370721,-30.38,21.56,-861.42
371471,-29.40,20.58,-862.40
372222,-31.36,21.56,-870.24
372972,-32.34,20.58,-866.32
373723,-31.36,14.70,-859.46
374474,-31.36,15.68,-859.46
375224,-31.36,15.68,-864.36
375975,-28.42,13.72,-874.16
376725,-30.38,13.72,-870.24
377475,-25.48,13.72,-870.24
378226,-28.42,16.66,-870.24
378976,-30.38,19.60,-866.32
379726,-28.42,18.62,-873.18
380476,-26.46,18.62,-870.24
381227,-22.54,16.66,-872.20
381982,-24.50,14.70,-866.32
382728,-28.42,12.74,-864.36
383479,-26.46,16.66,-865.34
384230,-26.46,17.64,-865.34
384983,-27.44,15.68,-866.32
385731,-24.50,16.66,-868.28
386481,-25.48,18.62,-863.38
387232,-30.38,19.60,-867.30
387983,-28.42,20.58,-861.42
388733,-26.46,21.56,-868.28
389484,-26.46,15.68,-863.38
390235,-27.44,17.64,-868.28
390986,-27.44,16.66,-864.36
391736,-30.38,16.66,-869.26
392487,-29.40,18.62,-869.26
393238,-32.34,15.68,-866.32
393989,-31.36,13.72,-856.52
394739,-29.40,17.64,-867.30
395489,-30.38,17.64,-866.32
396240,-29.40,17.64,-870.24
396991,-31.36,16.66,-869.26
397741,-27.44,16.66,-865.34
398491,-28.42,17.64,-863.38
399242,-28.42,18.62,-869.26
399993,-31.36,17.64,-866.32
400743,-33.32,14.70,-873.18
401494,-35.28,15.68,-866.32
402244,-32.34,12.74,-872.20
402994,-32.34,14.70,-872.20
403745,-29.40,13.72,-874.16
404495,-29.40,18.62,-874.16
405246,-28.42,18.62,-871.22
405996,-32.34,15.68,-863.38
406746,-24.50,14.70,-862.40
407496,-25.48,16.66,-861.42
