=== Résumé acquisition ===
Fréquence théorique (Hz),1344.00
Écart moyen (µs),870.99
Écart min (µs),669
Écart max (µs),1491
Fréquence moyenne (Hz),1148.11
Fréquence min (Hz),670.69
Fréquence max (Hz),1494.77

t(us),X(mg),Y(mg),Z(mg)
575416,22.54,40.18,998.62
576134,19.60,43.12,985.88
576921,20.58,43.12,987.84
577707,16.66,40.18,990.78
578428,15.68,40.18,987.84
579215,20.58,40.18,981.96
579936,20.58,41.16,986.86
580721,20.58,40.18,982.94
581444,24.50,38.22,984.90
582236,26.46,40.18,989.80
582949,25.48,41.16,990.78
583739,21.56,40.18,990.78
584526,19.60,41.16,996.66
585248,21.56,40.18,995.68
586032,18.62,43.12,990.78
586750,20.58,43.12,989.80
587537,18.62,38.22,990.78
588259,19.60,39.20,991.76
589044,19.60,34.30,995.68
589762,19.60,41.16,993.72
590548,16.66,40.18,987.84
591336,18.62,42.14,995.68
592055,18.62,45.08,987.84
592839,17.64,45.08,987.84
593558,20.58,40.18,992.74
594346,24.50,41.16,994.70
595065,28.42,42.14,995.68
595850,20.58,42.14,989.80
596638,16.66,42.14,991.76
597359,17.64,43.12,990.78
598146,19.60,41.16,995.68
598866,20.58,44.10,991.76
599653,20.58,41.16,991.76
600374,21.56,43.12,993.72
601159,20.58,41.16,990.78
601944,22.54,44.10,988.82
602662,23.52,44.10,994.70
603450,18.62,44.10,991.76
604169,16.66,41.16,990.78
604956,14.70,43.12,985.88
605676,17.64,43.12,985.88
606464,21.56,41.16,989.80
607249,23.52,38.22,991.76
607969,19.60,38.22,995.68
608700,17.64,35.28,996.66
609491,21.56,39.20,989.80
610249,19.60,40.18,987.84
611042,19.60,41.16,991.76
611756,18.62,42.14,995.68
612548,19.60,38.22,989.80
613266,19.60,34.30,987.84
614055,16.66,34.30,989.80
614770,16.66,34.30,988.82
615558,21.56,40.18,994.70
616276,21.56,40.18,991.76
617089,19.60,42.14,989.80
617806,19.60,43.12,989.80
618599,21.56,38.22,990.78
619301,20.58,35.28,985.88
620092,19.60,39.20,989.80
620872,21.56,40.18,991.76
621595,20.58,44.10,986.86
622379,17.64,43.12,990.78
623102,19.60,45.08,990.78
623883,17.64,39.20,992.74
624605,23.52,39.20,985.88
625389,18.62,41.16,993.72
626179,20.58,41.16,984.90
626893,19.60,41.16,984.90
627683,17.64,39.20,985.88
628401,22.54,38.22,990.78
629190,21.56,36.26,990.78
629972,22.54,36.26,991.76
630695,24.50,37.24,987.84
631479,19.60,42.14,987.84
632203,21.56,42.14,983.92
632989,21.56,45.08,980.00
633706,20.58,44.10,986.86
634492,17.64,40.18,992.74
635214,20.58,41.16,991.76
635999,18.62,41.16,993.72
636784,14.70,43.12,995.68
637504,12.74,43.12,993.72
638291,17.64,40.18,990.78
639010,19.60,39.20,992.74
639794,21.56,36.26,997.64
640515,19.60,38.22,998.62
641303,18.62,34.30,993.72
642087,19.60,39.20,989.80
642805,18.62,42.14,991.76
643593,19.60,40.18,991.76
644314,17.64,40.18,988.82
645099,21.56,44.10,988.82
645817,19.60,46.06,989.80
646603,17.64,42.14,991.76
647392,17.64,43.12,991.76
648111,17.64,42.14,983.92
648895,18.62,40.18,980.98
649615,25.48,39.20,988.82
650403,24.50,44.10,987.84
651123,23.52,42.14,983.92
651910,23.52,42.14,988.82
652695,24.50,42.14,989.80
653417,17.64,42.14,986.86
654204,25.48,43.12,989.80
654922,24.50,41.16,985.88
655707,19.60,40.18,987.84
656429,19.60,41.16,986.86
657215,18.62,37.24,987.84
657934,19.60,35.28,989.80
658721,16.66,36.26,990.78
659513,16.66,38.22,992.74
660231,16.66,40.18,990.78
661021,23.52,42.14,989.80
661736,23.52,41.16,993.72
662528,23.52,44.10,996.66
663246,23.52,39.20,998.62
664037,25.48,36.26,997.64
664816,21.56,36.26,994.70
665539,20.58,36.26,982.94
666323,17.64,38.22,983.92
667047,19.60,38.22,985.88
667828,24.50,39.20,991.76
668550,20.58,41.16,992.74
669335,20.58,37.24,1001.56
670057,21.56,37.24,994.70
670839,20.58,37.24,993.72
671629,20.58,40.18,991.76
672346,18.62,41.16,986.86
673138,20.58,39.20,989.80
673854,22.54,37.24,986.86
674646,20.58,37.24,988.82
