=== Résumé acquisition ===
Fréquence théorique (Hz),1344.00
Écart moyen (µs),973.92
Écart min (µs),262
Écart max (µs),1414
Fréquence moyenne (Hz),1026.78
Fréquence min (Hz),707.21
Fréquence max (Hz),3816.79

t(us),X(mg),Y(mg),Z(mg)
401947,-2.94,24.50,977.06
402743,-5.88,27.44,981.96
403461,-1.96,27.44,984.90
404250,-7.84,24.50,980.00
404965,-4.90,29.40,982.94
405756,-7.84,30.38,986.86
406543,-4.90,33.32,990.78
407265,-3.92,30.38,983.92
408053,-3.92,32.34,984.90
408771,-3.92,31.36,982.94
409556,-1.96,30.38,976.08
410279,-2.94,29.40,984.90
411064,-6.86,28.42,985.88
411784,-4.90,27.44,977.06
412570,-3.92,26.46,978.04
413293,-0.98,27.44,977.06
414080,-1.96,28.42,982.94
414866,-5.88,28.42,988.82
415587,-3.92,28.42,983.92
416376,-3.92,26.46,979.02
417094,-1.96,28.42,980.00
417881,-4.90,28.42,981.96
418600,-3.92,28.42,983.92
419389,-0.98,30.38,982.94
420110,-2.94,27.44,977.06
420898,-4.90,25.48,978.04
421616,-6.86,23.52,980.98
422406,-6.86,27.44,988.82
423191,-7.84,30.38,985.88
423911,-6.86,28.42,982.94
424698,-7.84,29.40,979.02
425421,-10.78,29.40,980.00
426209,-8.82,28.42,978.04
426926,-4.90,27.44,979.02
427713,-5.88,26.46,985.88
428436,-2.94,27.44,981.96
429221,-6.86,27.44,985.88
429941,-6.86,24.50,980.98
430726,-3.92,25.48,979.02
431518,-4.90,24.50,985.88
432236,-6.86,27.44,982.94
433026,-3.92,28.42,978.04
433741,-3.92,27.44,980.00
434532,-2.94,26.46,985.88
435249,-3.92,24.50,986.86
436040,-2.94,26.46,983.92
436756,-1.96,27.44,986.86
437547,-5.88,27.44,981.96
438330,-5.88,29.40,982.94
439054,-4.90,27.44,980.00
439804,-4.90,30.38,977.06
440598,-8.82,31.36,980.98
441315,-2.94,29.40,981.96
442075,-2.94,29.40,988.82
442857,-4.90,30.38,982.94
443580,-5.88,32.34,987.84
444364,-4.90,36.26,985.88
445087,-2.94,31.36,980.98
445870,-5.88,30.38,978.04
446660,-6.86,33.32,980.00
447377,-7.84,37.24,981.96
448167,-5.88,37.24,983.92
448881,-7.84,32.34,984.90
449670,-7.84,28.42,986.86
450388,-3.92,29.40,983.92
451178,-2.94,27.44,987.84
451957,-3.92,30.38,986.86
452682,-6.86,32.34,986.86
453465,-5.88,33.32,983.92
454190,-5.88,33.32,984.90
454971,-4.90,34.30,986.86
455694,-5.88,29.40,992.74
456478,-9.80,30.38,988.82
457202,-10.78,29.40,986.86
457987,-6.86,27.44,984.90
458772,-3.92,29.40,980.00
459489,-3.92,28.42,984.90
460279,-1.96,28.42,982.94
460997,-1.96,27.44,984.90
461784,-5.88,27.44,980.98
462503,-6.86,30.38,980.98
463291,-5.88,27.44,983.92
464012,-3.92,30.38,986.86
464799,-7.84,30.38,980.00
465520,-9.80,29.40,983.92
466309,-8.82,25.48,977.06
467094,-2.94,27.44,980.98
467815,-6.86,28.42,978.04
468600,-1.96,28.42,977.06
469322,-5.88,30.38,985.88
470109,-6.86,27.44,978.04
470827,-5.88,30.38,980.00
471613,-5.88,29.40,984.90
472335,-3.92,30.38,985.88
473120,-6.86,30.38,980.98
473905,-4.90,32.34,981.96
474622,-3.92,27.44,985.88
475411,-1.96,27.44,984.90
476130,-5.88,30.38,984.90
476917,-2.94,30.38,983.92
477635,1.96,26.46,986.86
478423,-1.96,28.42,990.78
479208,-2.94,30.38,985.88
479926,-2.94,28.42,981.96
480711,-4.90,30.38,972.16
481434,-5.88,31.36,974.12
482220,-6.86,27.44,972.16
482940,-2.94,26.46,973.14
483726,-4.90,28.42,977.06
484449,-9.80,28.42,980.98
485234,-9.80,27.44,980.00
486025,-10.78,29.40,978.04
486741,-11.76,27.44,979.02
487531,-5.88,28.42,987.84
488249,-5.88,27.44,982.94
489039,-8.82,26.46,980.00
489755,-2.94,30.38,980.98
490547,0.00,27.44,986.86
