=== Résumé acquisition ===
Fréquence théorique (Hz),1344.00
Écart moyen (µs),973.98
Écart min (µs),506
Écart max (µs),1538
Fréquence moyenne (Hz),1026.72
Fréquence min (Hz),650.20
Fréquence max (Hz),1976.28

t(us),X(mg),Y(mg),Z(mg)
525985,32.34,-4.90,992.74
526703,24.50,-6.86,985.88
527490,31.36,-7.84,990.78
528211,31.36,-7.84,993.72
528998,34.30,-11.76,991.76
529716,30.38,-12.74,990.78
530504,26.46,-13.72,982.94
531225,33.32,-11.76,989.80
532010,32.34,-4.90,984.90
532794,26.46,-4.90,983.92
533513,25.48,-6.86,990.78
534301,23.52,-9.80,986.86
535019,26.46,-9.80,988.82
535805,26.46,-10.78,990.78
536589,33.32,-10.78,990.78
537310,28.42,-7.84,992.74
538093,27.44,-6.86,993.72
538810,26.46,-7.84,989.80
539595,29.40,-9.80,992.74
540316,27.44,-8.82,986.86
541103,30.38,-9.80,983.92
541889,30.38,-10.78,989.80
542609,30.38,-8.82,983.92
543397,34.30,-5.88,985.88
544116,29.40,-8.82,988.82
544902,29.40,-7.84,988.82
545623,30.38,-7.84,992.74
546411,26.46,-8.82,993.72
547131,29.40,-8.82,990.78
547916,29.40,-4.90,983.92
548703,32.34,-6.86,990.78
549424,36.26,-5.88,989.80
550211,33.32,-6.86,989.80
550927,28.42,-5.88,995.68
551714,26.46,-5.88,995.68
552435,25.48,-4.90,991.76
553223,30.38,-3.92,990.78
553950,31.36,-2.94,986.86
554750,32.34,-2.94,990.78
555496,28.42,-5.88,990.78
556221,33.32,-4.90,987.84
557007,31.36,-5.88,987.84
557792,29.40,-5.88,981.96
558511,26.46,-7.84,987.84
559299,28.42,-8.82,991.76
560018,27.44,-6.86,984.90
560804,29.40,-5.88,994.70
561522,30.38,-4.90,999.60
562310,29.40,-2.94,994.70
563093,29.40,-3.92,995.68
563811,29.40,-2.94,992.74
564595,30.38,-7.84,995.68
565316,32.34,-8.82,990.78
566103,30.38,-7.84,995.68
566823,29.40,-5.88,990.78
567609,26.46,-6.86,988.82
568397,29.40,-7.84,991.76
569116,27.44,-10.78,983.92
569903,27.44,-7.84,981.96
570622,31.36,-9.80,986.86
571410,28.42,-9.80,981.96
572127,29.40,-7.84,989.80
572914,29.40,-7.84,996.66
573633,31.36,-7.84,999.60
574421,32.34,-0.98,987.84
575206,27.44,-3.92,989.80
575925,31.36,-8.82,981.96
576711,33.32,-10.78,987.84
577432,31.36,-10.78,984.90
578217,35.28,-9.80,983.92
578936,32.34,-8.82,990.78
579721,32.34,-5.88,991.76
580443,36.26,-7.84,988.82
581226,31.36,-8.82,985.88
582015,28.42,-7.84,983.92
582727,27.44,-6.86,983.92
583517,27.44,-7.84,987.84
584234,31.36,-8.82,985.88
585025,26.46,-11.76,983.92
585805,24.50,-6.86,982.94
586528,33.32,-6.86,982.94
587312,34.30,-8.82,983.92
588036,34.30,-5.88,989.80
588816,31.36,-6.86,984.90
589539,34.30,-6.86,981.96
590322,32.34,-6.86,983.92
591047,33.32,-6.86,984.90
591826,35.28,-6.86,988.82
592616,32.34,-4.90,989.80
593333,35.28,-4.90,986.86
594124,33.32,-3.92,990.78
594839,31.36,-4.90,989.80
595628,30.38,-6.86,991.76
596412,35.28,-5.88,992.74
597135,31.36,-6.86,991.76
597916,33.32,-5.88,990.78
598640,30.38,-2.94,992.74
599423,24.50,-2.94,984.90
600148,24.50,-3.92,990.78
600927,30.38,-6.86,993.72
601650,31.36,-5.88,989.80
602434,33.32,-7.84,987.84
603225,32.34,-5.88,986.86
603937,31.36,-6.86,994.70
604727,31.36,-9.80,995.68
605444,32.34,-11.76,991.76
606235,33.32,-8.82,989.80
606949,35.28,-7.84,991.76
607738,32.34,-5.88,992.74
608522,31.36,-9.80,997.64
609243,24.50,-10.78,989.80
610027,26.46,-11.76,990.78
610744,27.44,-9.80,989.80
611528,33.32,-9.80,982.94
612250,30.38,-11.76,979.02
613036,30.38,-10.78,986.86
613823,30.38,-10.78,986.86
614539,32.34,-7.84,985.88
615328,31.36,-7.84,984.90
616047,31.36,-7.84,986.86
616834,31.36,-6.86,986.86
617551,30.38,-8.82,996.66
618357,32.34,-3.92,995.68
